avg_throughput,min_throughput,std_throughput,low_tp_count,low_tp_ratio,avg_throughput_low_tp,consecutive_low_tp_max,max_speed,pct_speed_above_40,avg_speed_low_tp,max_speed_low_tp,num_unique_serving_pci,handover_count,handover_rate,handover_count_low_tp,avg_rsrp,min_rsrp,avg_rsrp_low_tp,avg_sinr,min_sinr,avg_sinr_low_tp,avg_rb,min_rb,avg_rb_low_tp,min_rb_low_tp,pct_rb_below_160,avg_neighbor_advantage,max_neighbor_advantage,neighbor_stronger_ratio,avg_close_neighbor_count,overlap_ratio,same_mod30_exists,same_mod30_count,same_mod30_ratio,avg_serving_tilt,max_serving_tilt,avg_serving_beamwidth,avg_serving_height,avg_serving_distance_km,max_serving_distance_km,pct_distance_gt_1km,avg_distance_low_tp,answer
663.923,187.42,395.55417081046625,4,0.4,226.86749999999998,4,31,0.0,21.25,31.0,2,1,0.1111111111111111,1,-80.55700000000002,-87.77,-83.42,8.795,0.74,5.1975,162.47899999999998,103.18,103.9,103.18,0.4,-6.675999999999999,-2.059999999999988,0.0,0.3,0.3,1,2,0.2,9.5,11,11.7,20.0,0.12930969146961052,0.19193694922585366,0.0,0.14325539587533997,C8
1160.9540000000002,634.32,398.6420185301316,0,0.0,,0,32,0.0,,,2,1,0.1111111111111111,0,-83.168,-88.75,,11.264999999999999,4.47,,204.78000000000003,187.65,,,0.0,-6.919000000000001,2.3299999999999983,0.1,0.2,0.2,0,0,0.0,11.0,11,6.0,16.98,0.09393710522582265,0.10390555433232772,0.0,,C3
747.947,240.83,406.77494318248154,4,0.4,310.03999999999996,4,38,0.0,28.5,38.0,2,1,0.1111111111111111,1,-78.423,-88.67,-82.2925,8.525,0.88,7.0725,165.2955,91.225,98.57375,91.225,0.4,-4.325000000000001,7.070000000000007,0.2,0.2,0.2,1,5,0.5,19.5,26,6.0,38.4,0.09715722742988574,0.1537458676652159,0.0,0.09527453585191234,C8
828.976,308.76,398.1897365494662,4,0.4,424.115,4,35,0.0,12.5,30.0,2,1,0.1111111111111111,1,-79.303,-88.26,-80.99000000000001,23.928,15.79,23.1175,203.78300000000002,170.56,200.2625,170.56,0.0,-10.636999999999999,-2.260000000000005,0.0,0.4,0.4,1,4,0.4,17.5,20,6.0,20.95,0.11470179794484825,0.24564112579111552,0.0,0.1319000458236973,C4
539.8299999999999,107.96,336.1835483779657,4,0.4,200.67000000000002,4,36,0.0,21.75,36.0,2,1,0.1111111111111111,1,-75.71900000000001,-88.78,-82.3275,8.157,1.71,8.2525,204.07,185.99,202.30249999999998,193.39,0.0,-6.925000000000002,8.010000000000005,0.2,0.1,0.1,1,11,1.0,14.0,14,12.0,23.0,0.039803948356056815,0.04563369529200142,0.0,0.04334977511113226,C6
961.856,411.84,497.0651562745293,4,0.4,465.8075,4,35,0.0,16.5,35.0,2,1,0.1111111111111111,1,-82.708,-87.53,-84.66749999999999,9.801,7.45,8.7325,209.37199999999999,196.33,207.3375,196.33,0.0,-4.947000000000003,1.519999999999996,0.2,0.5,0.5,1,10,1.0,15.0,15,6.0,16.0,0.05926211988181981,0.05991329867193462,0.0,0.0596416943605123,C6
789.406,319.87,366.988478117653,4,0.4,404.2275,4,72,0.4,62.75,72.0,2,1,0.1111111111111111,1,-78.51599999999999,-85.45,-81.2725,10.008,3.9,8.0075,195.452,178.59,193.64000000000001,183.63,0.0,-7.187999999999998,4.730000000000004,0.3,0.2,0.2,0,0,0.0,14.0,26,15.5,11.75,0.192221463895285,0.26311486537665923,0.0,0.18349578484918985,C7
682.3710000000001,118.29,434.4952198803675,4,0.4,199.55249999999998,4,39,0.0,23.0,34.0,2,3,0.3333333333333333,3,-80.162,-88.46,-80.0625,11.968,7.76,11.5575,199.943,169.86,206.5075,205.04,0.0,-7.506,1.039999999999992,0.1,0.3,0.3,0,0,0.0,24.2,25,12.0,29.2,0.040843562741138414,0.05155948182471783,0.0,0.040420838243815364,C5
594.4879999999999,75.82,433.7980847199151,4,0.4,93.1575,4,73,0.4,57.75,73.0,2,1,0.1111111111111111,1,-81.822,-86.35,-84.04749999999999,9.889,7.91,8.602500000000001,207.671,197.2,206.7025,197.2,0.0,-11.432000000000002,-8.620000000000005,0.0,0.0,0.0,0,0,0.0,20.3,21,6.0,41.51,0.07297455632172577,0.12537991129064685,0.0,0.09597773400777837,C7
527.8039999999999,147.12,261.01091016788297,4,0.4,229.9775,4,57,0.3,48.5,57.0,2,1,0.1111111111111111,1,-84.865,-87.09,-85.235,12.349,10.96,12.879999999999999,197.46300000000002,176.0,186.61749999999998,176.0,0.0,-17.374000000000002,-13.459999999999994,0.0,0.0,0.0,0,0,0.0,22.1,26,6.0,43.559999999999995,0.08214234392396326,0.1039291260783316,0.0,0.08836713882521136,C7
733.1840000000001,359.03,303.4866389224482,4,0.4,387.3675,4,69,0.4,57.5,69.0,2,1,0.1111111111111111,1,-86.124,-88.23,-86.39500000000001,22.484,21.16,22.66,199.456,192.57,196.92,192.57,0.0,-20.362999999999996,-17.08,0.0,0.0,0.0,1,4,0.4,16.4,20,6.0,51.82000000000001,0.16627940811029623,0.20726470952300177,0.0,0.16278781295767483,C7
527.424,46.37,273.49955414142005,4,0.4,236.2375,4,34,0.0,16.75,27.0,2,1,0.1111111111111111,1,-82.81500000000001,-92.33,-88.50750000000001,9.431,0.66,3.935,201.18800000000002,174.0,197.4075,174.0,0.0,-11.697,1.3700000000000045,0.1,0.3,0.3,0,0,0.0,19.3,27,6.0,31.27,0.19659623417473998,0.310459593865664,0.0,0.2178491462950541,C1
670.887,221.63,394.1790970288055,4,0.4,278.2125,4,78,0.4,72.0,78.0,2,1,0.1111111111111111,1,-82.578,-88.43,-83.55250000000001,10.668000000000001,7.51,9.85,206.53599999999997,192.44,208.17,206.89,0.0,-10.014000000000001,-6.640000000000001,0.0,0.0,0.0,0,0,0.0,27.0,27,6.0,118.2,0.10191189984449397,0.12047897922485687,0.0,0.10159569786154483,C7
713.808,299.19,434.29278978843547,4,0.4,386.49249999999995,4,33,0.0,24.75,33.0,2,1,0.1111111111111111,1,-87.334,-91.32,-87.805,10.249999999999998,1.56,7.89,207.52800000000002,189.23,204.01250000000002,189.23,0.0,-3.555000000000001,9.86,0.3,0.4,0.4,0,0,0.0,42.4,54,6.0,43.56,0.041645108752838556,0.08333779515007421,0.0,0.05135507062301675,C1
669.675,177.9,375.8671001312979,4,0.4,259.2375,4,72,0.4,50.5,72.0,2,1,0.1111111111111111,1,-79.437,-88.09,-82.86749999999999,7.606999999999999,3.74,4.852500000000001,202.60500000000002,193.76,202.135,198.78,0.0,-5.780999999999999,5.319999999999993,0.2,0.3,0.3,0,0,0.0,9.3,12,6.0,5.0,0.09540358631528205,0.10043194484320671,0.0,0.09315331563824579,C7
635.7850000000001,210.82,292.84636006881755,4,0.4,316.98249999999996,4,34,0.0,16.75,28.0,2,1,0.1111111111111111,1,-85.97200000000001,-88.15,-86.46000000000001,21.353,20.21,20.634999999999998,164.328,96.41,102.13499999999999,96.41,0.4,-17.336,-13.519999999999996,0.0,0.0,0.0,1,7,0.7,23.1,27,6.0,52.36,0.1264935341080588,0.20726736707883825,0.0,0.14957177209971007,C8
664.3019999999999,323.87,294.1980464773876,4,0.4,348.8025,4,36,0.0,15.0,27.0,2,3,0.3333333333333333,3,-85.727,-89.02,-85.8275,11.350999999999999,9.26,11.434999999999999,210.19099999999997,208.94,210.3825,210.14,0.0,-11.936,-6.859999999999999,0.0,0.0,0.0,1,5,0.5,14.2,22,6.0,33.6,0.11431784834206087,0.20832232533166642,0.0,0.12800445149218576,C5
794.2359999999999,414.29,336.72542362517794,4,0.4,441.145,4,28,0.0,19.25,28.0,3,2,0.2222222222222222,0,-81.865,-85.92,-82.0125,11.728,8.66,10.0975,204.60200000000003,160.0,210.69500000000002,210.08,0.0,-9.173,-5.489999999999995,0.0,0.0,0.0,0,0,0.0,11.6,13,6.0,18.27,1.080468230197605,2.603294554291035,0.4,2.6014394549170916,C2
684.066,346.6,279.9125059013977,4,0.4,361.53249999999997,4,36,0.0,16.0,27.0,3,2,0.2222222222222222,0,-86.666,-88.55,-86.47999999999999,24.717000000000002,24.24,24.755,204.859,201.11,203.4875,201.11,0.0,-22.458,-19.85000000000001,0.0,0.0,0.0,1,8,0.8,20.0,27,8.4,32.58,0.744640617273535,1.697752685284314,0.4,1.697752685284314,C2
607.53,256.98,269.49754045466,4,0.4,305.1375,4,37,0.0,25.25,31.0,2,3,0.3333333333333333,3,-87.336,-89.48,-87.31,11.013,10.48,10.6525,205.471,193.87,208.64,203.5,0.0,-8.812999999999999,-6.429999999999993,0.0,0.0,0.0,0,0,0.0,14.5,25,6.0,42.15,0.14824156025983667,0.16723541363666478,0.0,0.153668375510359,C5
734.06,234.7,347.85914039386046,4,0.4,364.96,4,38,0.0,15.25,21.0,2,1,0.1111111111111111,1,-84.88300000000001,-88.92,-86.0925,17.449999999999996,14.07,16.25,207.11399999999998,188.98,209.5425,208.92,0.0,-7.9030000000000005,-2.3000000000000114,0.0,0.1,0.1,0,0,0.0,11.0,11,6.0,27.439999999999998,0.1445668702933857,0.15276898810201925,0.0,0.14449747469796373,C3
593.3389999999999,299.69,202.4509694524139,4,0.4,387.76750000000004,4,35,0.0,20.75,29.0,2,1,0.1111111111111111,1,-86.94300000000001,-88.7,-86.6525,24.963,23.54,24.435000000000002,202.13299999999998,189.71,205.1375,203.15,0.0,-14.328999999999999,-2.8999999999999915,0.0,0.1,0.1,1,7,0.7,23.1,27,6.0,52.36,0.1264935341080588,0.20726736707883825,0.0,0.14957177209971007,C3
694.2270000000001,197.79,357.39181374850267,4,0.4,298.6725,4,38,0.0,21.5,38.0,2,1,0.1111111111111111,1,-78.07499999999999,-86.41,-81.67499999999998,6.593000000000001,-1.63,2.0300000000000002,206.23200000000003,190.53,204.1375,190.53,0.0,-5.327000000000003,2.700000000000003,0.4,0.7,0.5,1,10,1.0,27.0,27,6.0,111.0,0.08717931465289068,0.10625899399671525,0.0,0.08341435150146903,C6
998.9800000000001,435.44,430.9477671623584,4,0.4,519.865,4,39,0.0,15.0,39.0,2,3,0.3333333333333333,3,-84.25500000000001,-89.26,-86.66499999999999,1.3360000000000003,-4.9,-1.36,202.62099999999998,193.85,199.08,193.85,0.0,-1.3999999999999972,7.27000000000001,0.4,0.7,0.7,0,0,0.0,20.1,21,6.0,43.660000000000004,0.039838111349590165,0.07297895388122093,0.0,0.04922694133136356,C5
957.78,420.05,415.6958377895496,4,0.4,482.965,4,38,0.0,13.25,19.0,2,1,0.1111111111111111,1,-80.377,-86.93,-80.5625,23.108,17.85,22.084999999999997,152.648,80.695,91.4075,80.695,0.4,-21.715555555555554,-13.699999999999989,0.0,0.0,0.0,0,0,0.0,20.6,21,9.6,43.5,0.04403101992055687,0.06471866276000351,0.0,0.03803745126351098,C8
595.219,225.09,282.12414377165396,4,0.4,276.07000000000005,4,38,0.0,28.25,38.0,2,3,0.3333333333333333,3,-77.54400000000001,-87.78,-78.60499999999999,3.404,-3.25,1.9,192.57800000000003,182.3,186.41750000000002,182.74,0.0,-1.8729999999999962,9.980000000000004,0.2,0.7,0.7,0,0,0.0,16.6,25,6.0,43.56,0.08687680571136981,0.12237886186438567,0.0,0.08765727547426731,C5
932.4240000000002,356.59,400.1233082494001,4,0.4,490.0425,4,35,0.0,18.25,29.0,2,1,0.1111111111111111,1,-83.795,-86.87,-83.16250000000001,8.577,6.49,9.215,161.0985,99.73,100.07124999999999,99.73,0.4,-7.261999999999998,0.3400000000000034,0.1,0.1,0.1,0,0,0.0,18.9,21,6.0,37.74,0.07042539848812532,0.10316009664197767,0.0,0.056607249500298315,C8
517.701,170.1,321.93499473064776,4,0.4,197.81,4,51,0.3,46.0,51.0,2,1,0.1111111111111111,1,-79.77900000000001,-86.07,-84.4825,4.4,-2.74,-0.6575000000000001,206.171,187.49,206.275,195.21,0.0,-7.981999999999999,3.7299999999999898,0.2,0.1,0.1,0,0,0.0,20.5,21,9.0,43.7,0.09296632881431015,0.10230776295345113,0.0,0.09134715685003836,C7
1059.595,432.32,479.55264049482156,4,0.4,509.155,4,36,0.0,16.75,36.0,2,1,0.1111111111111111,1,-82.88,-87.52,-84.7025,8.054,-0.5700000000000001,3.725,208.27800000000002,193.46,205.8075,193.46,0.0,-6.856000000000003,1.1799999999999926,0.2,0.4,0.4,0,0,0.0,16.0,26,15.5,17.0,0.058831154973480425,0.09471476993419115,0.0,0.056789462860517115,C4
783.2450000000001,366.16,358.95483864036896,4,0.4,392.2375,4,39,0.0,15.25,39.0,2,1,0.1111111111111111,1,-89.101,-93.66,-89.9375,19.990000000000002,19.52,19.785,210.285,207.2,210.4125,209.69,0.0,-18.507000000000005,-16.560000000000002,0.0,0.0,0.0,0,0,0.0,18.2,21,6.0,22.5,0.2917156518774976,0.3583105058965933,0.0,0.27506693837272367,C1
607.53,256.98,269.49754045466,4,0.4,305.1375,4,37,0.0,25.25,31.0,2,1,0.1111111111111111,1,-87.336,-89.48,-87.31,11.013,10.48,10.6525,205.471,193.87,208.64,203.5,0.0,-7.445000000000002,-5.069999999999993,0.0,0.0,0.0,1,10,1.0,10.0,10,6.0,25.5,0.1401013373840532,0.1401013373840532,0.0,0.1401013373840532,C6
783.2450000000001,366.16,358.95483864036896,4,0.4,392.2375,4,39,0.0,15.25,39.0,3,2,0.2222222222222222,0,-87.101,-89.14,-87.4375,19.990000000000002,19.52,19.785,210.285,207.2,210.4125,209.69,0.0,-18.507000000000005,-16.560000000000002,0.0,0.0,0.0,0,0,0.0,17.4,21,6.0,26.48,1.1633387825264212,2.474657040419744,0.4,2.474657040419744,C2
922.385,373.86,435.5495856769161,4,0.4,502.3975,4,36,0.0,21.0,36.0,3,2,0.2222222222222222,0,-87.467,-89.02,-87.90499999999999,15.545000000000002,13.53,14.504999999999999,207.19400000000002,204.51,205.755,204.51,0.0,-13.289000000000001,-9.920000000000002,0.0,0.0,0.0,0,0,0.0,13.8,21,13.6,30.939999999999998,0.9915021391333863,2.382985132442727,0.4,2.3817684423157557,C2
562.341,257.35,230.67841783410177,4,0.4,303.09499999999997,4,39,0.0,20.75,39.0,2,1,0.1111111111111111,1,-87.018,-88.73,-87.47,20.55,18.82,19.6475,199.74,178.45,204.3525,202.74,0.0,-12.543000000000003,-5.219999999999999,0.0,0.0,0.0,1,20,1.0,27.0,27,6.0,52.89999999999999,0.09187617712058184,0.09187617712058185,0.0,0.09187617712058185,C6
548.4580000000001,116.56,307.0595870076903,4,0.4,206.97249999999997,4,77,0.4,57.75,77.0,2,1,0.1111111111111111,1,-78.926,-89.96,-81.63,7.713999999999999,-2.34,3.1174999999999997,198.056,172.0,194.5925,172.0,0.0,-5.733999999999997,8.769999999999996,0.2,0.3,0.3,0,0,0.0,13.3,14,10.2,26.8,0.11260461216446147,0.1461878202300943,0.0,0.1260334091809094,C7
802.582,291.17,377.77894388120677,4,0.4,367.715,4,39,0.0,11.0,30.0,2,1,0.1111111111111111,1,-83.777,-87.91,-85.46499999999999,11.532999999999998,8.38,9.6925,162.1975,85.455,96.50125,85.455,0.4,-8.430000000000001,-3.269999999999996,0.0,0.0,0.0,0,0,0.0,6.3,14,6.0,5.0,0.0897430449349832,0.0987679042543747,0.0,0.09163370879312607,C8
647.998,340.52,193.49915824106316,4,0.4,441.46,4,39,0.0,12.5,27.0,2,1,0.1111111111111111,1,-87.28,-88.82,-86.85499999999999,24.689,23.95,24.512500000000003,201.45700000000002,196.37,201.23749999999998,198.74,0.0,-14.762,-2.969999999999999,0.0,0.1,0.1,1,5,0.5,20.5,27,6.0,52.0,0.15468213671700887,0.20726470952300177,0.0,0.14927835255656485,C3
570.043,143.13,350.7076601530112,4,0.4,190.05,4,39,0.0,10.5,19.0,2,1,0.1111111111111111,1,-78.851,-86.7,-80.25500000000001,9.781,0.59,7.3575,163.276,94.255,99.00750000000001,94.255,0.4,-7.700999999999996,3.700000000000003,0.2,0.2,0.2,0,0,0.0,10.4,12,6.0,17.32,0.09749465474301669,0.104678256536406,0.0,0.09589469948592083,C8
658.3599999999999,202.32,379.3043003535112,4,0.4,254.295,4,25,0.0,11.75,23.0,2,3,0.3333333333333333,3,-84.10000000000001,-88.86,-85.565,5.853,2.22,4.1,207.14899999999997,189.72,209.1225,207.69,0.0,-5.0600000000000005,2.75,0.2,0.4,0.4,0,0,0.0,20.3,21,6.0,41.51,0.07310862555795297,0.11807916735056861,0.0,0.08725060396391382,C5
669.675,177.9,375.8671001312979,4,0.4,259.2375,4,39,0.0,10.5,32.0,2,1,0.1111111111111111,1,-79.437,-88.09,-82.86749999999999,7.606999999999999,3.74,4.852500000000001,202.60500000000002,193.76,202.135,198.78,0.0,-4.988999999999999,5.319999999999993,0.2,0.3,0.3,1,10,1.0,3.0,3,6.0,5.0,0.09179711749474267,0.09220173659174981,0.0,0.09173321323585895,C6
888.9289999999999,378.41,409.6541213552395,4,0.4,428.29,4,33,0.0,14.5,18.0,2,1,0.1111111111111111,1,-80.45200000000001,-87.04,-83.0375,20.731,10.85,16.07,210.606,210.03,210.45749999999998,210.03,0.0,-18.023000000000003,-7.22999999999999,0.0,0.0,0.0,0,0,0.0,12.8,16,6.0,16.720000000000002,0.13559991942358843,0.14101621039906015,0.0,0.13768796387628043,C1
675.7850000000001,342.69,247.46692606173548,4,0.4,416.9825,4,34,0.0,16.75,28.0,2,1,0.1111111111111111,1,-85.97200000000001,-88.15,-86.46000000000001,21.353,20.21,20.634999999999998,205.18200000000002,192.82,204.26999999999998,192.82,0.0,-12.087,-2.0799999999999983,0.0,0.2,0.2,1,7,0.7,23.1,27,6.0,52.36,0.1264935341080588,0.20726736707883825,0.0,0.14957177209971007,C3
739.2299999999999,308.54,346.201423708479,4,0.4,350.9125,4,39,0.0,19.25,39.0,2,1,0.1111111111111111,1,-88.40700000000001,-94.59,-87.12,6.638000000000001,0.01,3.4975,207.689,193.48,204.72500000000002,193.48,0.0,-4.7929999999999975,3.5400000000000063,0.2,0.2,0.2,0,0,0.0,36.4,43,6.0,41.51,0.07511621019790586,0.08729367913808152,0.0,0.0706657767510345,C1
786.006,330.82,304.14057602073126,3,0.3,411.1933333333333,2,30,0.0,15.666666666666666,23.0,2,1,0.1111111111111111,1,-84.96000000000001,-87.13,-83.93333333333332,0.41900000000000004,-1.6800000000000002,0.5733333333333334,207.131,189.96,209.9533333333333,209.2,0.0,-3.8549999999999995,-1.0100000000000051,0.0,0.2,0.2,0,0,0.0,10.4,14,6.0,5.0,0.06743981468820141,0.07294707543291434,0.0,0.06547849174773603,C3
704.1410000000001,392.67,212.0077637703131,4,0.4,469.52000000000004,4,38,0.0,18.25,38.0,2,1,0.1111111111111111,1,-86.98599999999999,-89.25,-86.6525,22.116999999999997,21.12,21.822499999999998,201.05200000000002,196.27,201.5475,198.74,0.0,-12.865,-2.6299999999999955,0.0,0.2,0.2,1,4,0.4,19.2,27,6.0,51.82000000000001,0.16111089109553572,0.20726736707883825,0.0,0.14957177209971007,C3
684.066,346.6,279.9125059013977,4,0.4,361.53249999999997,4,36,0.0,16.0,27.0,2,1,0.1111111111111111,1,-86.666,-88.55,-86.47999999999999,24.717000000000002,24.24,24.755,204.859,201.11,203.4875,201.11,0.0,-14.407,-2.0799999999999983,0.0,0.4,0.4,1,6,0.6,21.8,27,6.0,52.18000000000001,0.1380326531038844,0.20726736707883825,0.0,0.14957177209971007,C4
872.1170000000002,448.79,362.16614345874154,4,0.4,469.28499999999997,4,29,0.0,17.25,27.0,3,2,0.2222222222222222,0,-77.33900000000001,-89.3,-81.4925,9.651,3.94,7.9675,205.40299999999996,192.77,208.19,205.4,0.0,-7.091999999999997,1.4099999999999966,0.1,0.4,0.3,0,0,0.0,16.6,25,6.0,46.3,1.1723610156814872,2.7249063497031805,0.4,2.7191260513606466,C2
1000.626,248.36,535.3920134962377,4,0.4,392.74,4,39,0.0,13.5,35.0,2,1,0.1111111111111111,1,-81.996,-89.56,-84.2125,5.849000000000001,0.7000000000000001,3.6125,166.80300000000003,91.245,101.6375,91.245,0.4,-2.522999999999999,6.340000000000003,0.3,0.5,0.5,0,0,0.0,24.9,27,6.0,46.50999999999999,0.2389852241152714,0.33219458004408475,0.0,0.19062153284120825,C8
677.069,266.14,380.4631224777975,4,0.4,286.15,4,32,0.0,10.0,19.0,2,3,0.3333333333333333,3,-69.388,-86.49,-73.845,4.254,-2.0,-0.995,203.497,186.81,199.14,186.81,0.0,-0.9870000000000019,17.33,0.4,0.2,0.2,0,0,0.0,8.0,8,6.0,17.59,0.2041274909666951,0.2583475210833676,0.0,0.18869565420336765,C5
1059.551,401.19,527.1808654100074,4,0.4,504.7975,4,38,0.0,16.5,38.0,2,1,0.1111111111111111,1,-76.634,-87.03,-81.5,11.721,-4.15,3.02,209.38899999999998,203.92,208.07999999999998,203.92,0.0,-12.584999999999999,3.9000000000000057,0.1,0.0,0.0,0,0,0.0,40.9,49,6.0,21.9,0.031116643635127526,0.04854584614832965,0.0,0.02339103871622645,C1
710.642,322.08,350.6770932797167,4,0.4,338.76249999999993,4,35,0.0,16.25,35.0,2,1,0.1111111111111111,1,-87.30799999999999,-91.81,-87.36,6.262,2.21,4.914999999999999,205.221,181.0,206.87,195.52,0.0,-5.8629999999999995,-2.1699999999999875,0.0,0.2,0.2,0,0,0.0,28.0,31,7.8,44.1,0.10306224215657458,0.12635474963274113,0.0,0.11156595334570013,C1
738.481,236.72,423.6491926490858,4,0.4,266.82,4,33,0.0,18.25,33.0,2,3,0.3333333333333333,3,-79.508,-89.35,-80.975,12.100999999999999,4.66,12.0275,206.61599999999999,203.38,206.635,203.38,0.0,-11.324000000000002,3.4499999999999886,0.1,0.0,0.0,0,0,0.0,24.2,25,12.0,29.2,0.0495726257954172,0.07475388638842596,0.0,0.052088866747819304,C5
634.8619999999999,270.69,291.9964988678993,4,0.4,335.22749999999996,4,36,0.0,18.25,36.0,2,1,0.1111111111111111,1,-85.88900000000001,-87.69,-85.61000000000001,22.399000000000004,21.48,22.2325,158.856,97.87,99.51750000000001,97.87,0.4,-19.48,-16.659999999999997,0.0,0.0,0.0,1,4,0.4,16.4,20,6.0,51.82000000000001,0.16627940811029623,0.20726470952300177,0.0,0.16278781295767483,C8
1157.858,551.99,502.1883651866986,3,0.3,561.8033333333333,3,33,0.0,10.0,15.0,2,1,0.1111111111111111,1,-77.064,-90.2,-89.19666666666667,23.042,12.46,15.430000000000001,210.81799999999998,210.18,210.67333333333332,210.18,0.0,-18.660000000000004,-3.5500000000000114,0.0,0.0,0.0,0,0,0.0,28.3,34,6.0,22.93,0.07632882443798387,0.14510975982479285,0.0,0.08139875107165784,C1
592.2130000000001,156.03,282.25300506421144,4,0.4,280.1575,4,38,0.0,21.0,33.0,2,1,0.1111111111111111,1,-87.842,-89.72,-87.67999999999999,24.877000000000002,24.13,25.1025,159.755,99.35,101.14750000000001,99.35,0.4,-22.015,-19.22,0.0,0.0,0.0,1,4,0.4,19.2,27,6.0,51.82000000000001,0.16111089109553572,0.20726736707883825,0.0,0.14957177209971007,C8
590.3810000000001,212.76,313.16125971738234,4,0.4,269.6625,4,73,0.4,56.0,73.0,2,1,0.1111111111111111,1,-86.93900000000001,-89.34,-87.78,20.147,19.13,19.8625,206.685,202.83,207.855,205.8,0.0,-17.798000000000002,-14.170000000000002,0.0,0.0,0.0,1,3,0.3,17.9,27,6.0,51.64000000000001,0.1778766795035836,0.20726470952300177,0.0,0.16278781295767483,C7
527.8039999999999,147.12,261.01091016788297,4,0.4,229.9775,4,33,0.0,8.5,17.0,3,2,0.2222222222222222,0,-84.865,-87.09,-85.235,12.349,10.96,12.879999999999999,197.46300000000002,176.0,186.61749999999998,176.0,0.0,-17.374000000000002,-13.459999999999994,0.0,0.0,0.0,0,0,0.0,20.7,26,6.0,59.4,1.1031741606934449,2.6091854218011648,0.4,2.6091854218011648,C2
690.44,128.11,452.07927652864896,4,0.4,184.51,4,36,0.0,21.0,32.0,2,1,0.1111111111111111,1,-83.21900000000001,-89.62,-84.955,11.883,5.3,8.842500000000001,199.998,160.92,208.79749999999999,206.35,0.0,-11.604000000000001,-2.539999999999992,0.0,0.1,0.1,0,0,0.0,25.2,28,8.4,39.879999999999995,0.13382710243494725,0.232464360713557,0.0,0.12251455648164976,C1
901.7189999999998,443.54,354.2438843649951,4,0.4,524.5500000000001,4,34,0.0,18.25,34.0,2,1,0.1111111111111111,1,-83.85900000000001,-85.63,-85.08500000000001,21.027000000000005,13.5,22.46,202.807,186.78,206.025,199.87,0.0,-11.641000000000005,-2.6000000000000085,0.0,0.1,0.1,0,0,0.0,19.2,26,17.2,15.0,0.10503847404286815,0.12861512911308845,0.0,0.09936964223438659,C3
787.049,359.91,327.56324602026604,4,0.4,418.12,4,39,0.0,21.5,38.0,2,1,0.1111111111111111,1,-82.68299999999999,-89.63,-83.97500000000001,5.486,1.51,5.66,165.75750000000002,95.47,102.99375,95.47,0.4,-0.8470000000000013,6.019999999999996,0.5,0.4,0.4,0,0,0.0,12.8,16,6.0,22.699999999999996,0.02963573616453356,0.035383092179499476,0.0,0.02872816075167454,C8
740.7639999999999,452.63,251.74393728548856,4,0.4,465.1825,4,34,0.0,23.25,34.0,2,1,0.1111111111111111,1,-83.87899999999999,-89.1,-83.7575,14.416999999999998,10.75,14.315000000000001,160.5995,95.005,100.46875,95.005,0.4,-13.631,-5.730000000000004,0.0,0.0,0.0,1,5,0.5,19.0,26,6.0,37.15,0.15041897260823706,0.24736115118729457,0.0,0.14848949166469305,C8
628.991,180.81,397.66408891173467,4,0.4,215.5125,4,36,0.0,10.75,26.0,2,3,0.3333333333333333,3,-83.311,-88.64,-85.3775,5.9079999999999995,4.01,4.7675,199.476,177.0,203.8625,197.06,0.0,-11.296999999999997,-4.3799999999999955,0.0,0.0,0.0,0,0,0.0,17.3,53,7.8,20.3,0.14705502472483217,0.18733621747300155,0.0,0.15564520866536635,C5
882.4789999999999,471.7,326.93471028292146,4,0.4,517.7624999999999,4,38,0.0,26.0,38.0,2,3,0.3333333333333333,3,-83.07300000000001,-89.49,-84.6075,-1.1940000000000002,-4.62,-2.6675,206.977,194.95,206.1775,194.95,0.0,-0.5819999999999993,7.280000000000001,0.5,0.6,0.6,1,1,0.1,10.4,14,6.0,5.0,0.08430621694172792,0.25222876603195027,0.0,0.0652178557104291,C5
660.17,322.32,284.5057900211445,4,0.4,334.41749999999996,4,32,0.0,17.5,32.0,2,1,0.1111111111111111,1,-86.96799999999999,-89.11,-87.4775,24.967000000000002,23.51,25.252499999999998,165.87600000000003,103.105,104.185,103.105,0.4,-24.752,-22.28,0.0,0.0,0.0,1,7,0.7,23.1,27,6.0,52.36,0.1264935341080588,0.20726736707883825,0.0,0.14957177209971007,C8
590.72,221.89,274.00456269518173,4,0.4,310.33000000000004,4,39,0.0,19.0,39.0,2,3,0.3333333333333333,3,-82.46100000000001,-86.93,-83.2025,11.021,1.08,13.8925,186.58700000000002,167.39,180.24749999999997,170.38,0.0,-10.808999999999996,-1.7199999999999989,0.0,0.1,0.1,1,2,0.2,13.4,14,6.0,38.98,0.2594522988556567,0.300117327783788,0.0,0.2478193686313038,C5
678.906,164.39,409.94062437815984,4,0.4,226.4375,4,38,0.0,30.25,38.0,3,2,0.2222222222222222,0,-81.38199999999999,-86.04,-84.1975,9.494,3.53,7.0825000000000005,206.031,181.49,206.90750000000003,203.34,0.0,-6.265000000000001,4.700000000000003,0.1,0.2,0.2,0,0,0.0,20.5,25,6.0,63.6,1.1967215557718385,2.8026596920506224,0.4,2.801219472576195,C2
